Participant,Stimulus,Trial_Order_Phase1,Trial_Duration_Phase1,Rating_RT_Phase1,Cue_Color,Condition,Beauty,Attractiveness,Trustworthiness,Trial_Order_Phase2,Trial_Duration_Phase2,Rating_RT_Phase2,Realness
S025,NF-1017,9.0,2.0,7590.0,red,Reality,3,1,4,1.0,1.0,2679.0,3
S025,NF-1096,10.0,2.0,10722.0,red,Reality,2,1,5,1.0,1.0,1977.0,-2
S025,NF-1032,11.0,2.0,8045.0,red,Reality,2,1,4,1.0,1.0,1637.0,2
S025,NF-1089,12.0,2.0,6440.0,green,Fiction,2,0,4,1.0,1.0,1211.0,-1
S025,NF-1105,13.0,2.0,3961.0,green,Fiction,3,2,5,1.0,1.0,1423.0,2
S025,NF-1013,14.0,2.0,8432.0,green,Fiction,2,0,4,1.0,1.0,1326.0,2
S025,NF-1006,15.0,2.0,8773.0,green,Fiction,2,0,4,1.0,1.0,2699.0,3
S025,NM-1091,16.0,2.0,7133.0,red,Reality,4,0,5,1.0,1.0,1629.0,2
S025,NM-1090,17.0,2.0,7929.0,green,Fiction,2,0,4,1.0,1.0,1355.0,3
S025,NF-1071,18.0,2.0,4420.0,green,Fiction,1,0,4,1.0,1.0,1726.0,-2
S025,NF-1093,19.0,2.0,4702.0,red,Reality,2,0,4,1.0,1.0,1307.0,3
S025,NM-1029,20.0,2.0,5214.0,red,Reality,3,0,5,1.0,1.0,1878.0,3
S025,NF-1094,21.0,2.0,13226.0,green,Fiction,2,0,5,1.0,1.0,1525.0,2
S025,NF-1072,22.0,2.0,16030.0,green,Fiction,3,1,5,1.0,1.0,1428.0,2
S025,NF-1095,23.0,2.0,5670.0,red,Reality,2,0,5,1.0,1.0,1320.0,2
S025,NF-1040,24.0,2.0,4711.0,green,Fiction,1,0,4,1.0,1.0,1679.0,2
S025,NM-1058,25.0,2.0,4969.0,red,Reality,4,0,5,1.0,1.0,1224.0,3
S025,NF-1046,26.0,2.0,5958.0,red,Reality,3,3,5,1.0,1.0,1632.0,0
S025,NF-1066,27.0,2.0,4229.0,red,Reality,2,0,4,1.0,1.0,1493.0,2
S025,NF-1014,28.0,2.0,4027.0,green,Fiction,1,0,5,1.0,1.0,2469.0,2
S025,NF-1059,29.0,2.0,4866.0,red,Reality,1,0,5,1.0,1.0,1424.0,2
S025,NF-1001,30.0,2.0,4163.0,red,Reality,1,0,4,1.0,1.0,2057.0,1
S025,NF-1061,31.0,2.0,6265.0,red,Reality,2,0,5,1.0,1.0,2404.0,2
S025,NF-1053,32.0,2.0,6845.0,red,Reality,1,0,3,1.0,1.0,1740.0,2
S025,NF-1097,33.0,2.0,5681.0,green,Fiction,3,2,5,1.0,1.0,1227.0,2
S025,NF-1039,34.0,2.0,6912.0,green,Fiction,3,3,5,1.0,1.0,1714.0,-1
S025,NM-1027,35.0,2.0,5852.0,green,Fiction,2,0,5,1.0,1.0,1431.0,2
S025,NF-1076,36.0,2.0,7883.0,red,Reality,3,2,4,1.0,1.0,1733.0,0
S025,NF-1054,37.0,2.0,5378.0,green,Fiction,2,2,5,1.0,1.0,1393.0,3
S025,NF-1036,38.0,2.0,6285.0,red,Reality,2,1,5,1.0,1.0,1954.0,0
S025,NF-1079,39.0,2.0,7667.0,green,Fiction,2,1,5,1.0,1.0,2594.0,-1
S025,NM-1092,40.0,2.0,7201.0,red,Reality,2,0,5,1.0,1.0,2021.0,1
S025,NM-1102,41.0,2.0,5031.0,red,Reality,2,0,4,1.0,1.0,1539.0,3
S025,NM-1038,42.0,2.0,5506.0,green,Fiction,3,0,5,1.0,1.0,2850.0,3
S025,NF-1068,43.0,2.0,5996.0,green,Fiction,3,1,5,1.0,1.0,1461.0,2
S025,NF-1050,44.0,2.0,6792.0,green,Fiction,1,0,4,1.0,1.0,1388.0,3
S025,NM-1055,45.0,2.0,5017.0,red,Reality,1,0,4,1.0,1.0,2541.0,3
S025,NF-1018,46.0,2.0,5846.0,red,Reality,4,4,5,1.0,1.0,1262.0,3
S025,NF-1024,47.0,2.0,7632.0,red,Reality,3,1,5,1.0,1.0,1443.0,2
S025,NF-1045,48.0,2.0,5908.0,green,Fiction,3,1,5,1.0,1.0,2551.0,3
S025,NM-1064,49.0,2.0,4918.0,green,Fiction,3,0,5,1.0,1.0,1657.0,3
S025,NF-1103,50.0,2.0,6643.0,green,Fiction,2,0,4,1.0,1.0,1688.0,3
S025,NM-1007,51.0,2.0,6509.0,green,Fiction,1,0,4,1.0,1.0,1686.0,-1
S025,NF-1048,52.0,2.0,3536.0,red,Reality,1,0,4,1.0,1.0,2199.0,-1
S025,NF-1003,53.0,2.0,5554.0,red,Reality,2,0,5,1.0,1.0,1278.0,2
S025,NF-1073,54.0,2.0,4348.0,red,Reality,2,1,4,1.0,1.0,2262.0,2
S025,NF-1043,55.0,2.0,6292.0,green,Fiction,2,0,5,1.0,1.0,1456.0,1
S025,NF-1009,56.0,2.0,3814.0,green,Fiction,2,0,5,1.0,1.0,1274.0,3
S025,NF-1107,57.0,2.0,4879.0,red,Reality,1,0,4,1.0,1.0,1728.0,2
S025,NF-1028,58.0,2.0,4314.0,green,Fiction,2,0,5,1.0,1.0,1746.0,2
S025,NF-1026,59.0,2.0,4671.0,green,Fiction,1,0,4,1.0,1.0,1330.0,3
S025,NF-1034,60.0,2.0,6754.0,red,Reality,0,0,5,1.0,1.0,1550.0,3
S025,NF-1108,61.0,2.0,8729.0,red,Reality,4,2,5,1.0,1.0,1420.0,3
S025,NF-1031,62.0,2.0,5011.0,red,Reality,1,0,4,1.0,1.0,3367.0,2
S025,NM-1019,63.0,2.0,4600.0,red,Reality,2,0,5,1.0,1.0,1418.0,3
S025,NF-1012,64.0,2.0,4640.0,red,Reality,1,0,4,1.0,1.0,1753.0,0
S025,NF-1020,65.0,2.0,6429.0,green,Fiction,3,3,5,1.0,1.0,1439.0,3
S025,NF-1051,66.0,2.0,5900.0,red,Reality,2,0,4,1.0,1.0,2571.0,-2
S025,NF-1083,67.0,2.0,8074.0,red,Reality,2,0,4,1.0,1.0,2150.0,1
S025,NM-1010,68.0,2.0,3711.0,green,Fiction,1,0,4,1.0,1.0,1528.0,2
S025,NF-1069,69.0,2.0,8497.0,green,Fiction,1,2,5,1.0,1.0,1267.0,3
S025,NF-1110,70.0,2.0,5510.0,green,Fiction,2,1,5,1.0,1.0,1391.0,2
S025,NF-1085,71.0,2.0,10193.0,red,Reality,1,1,5,1.0,1.0,1182.0,3
S025,NM-1052,72.0,2.0,6550.0,green,Fiction,2,1,5,1.0,1.0,2738.0,3
S025,NF-1042,73.0,2.0,12010.0,green,Fiction,2,1,5,1.0,1.0,1465.0,2
S025,NF-1049,74.0,2.0,3424.0,green,Fiction,1,0,5,1.0,1.0,1591.0,2
S025,NF-1060,75.0,2.0,7046.0,green,Fiction,2,1,5,1.0,1.0,1395.0,3
S025,NF-1100,76.0,2.0,7605.0,green,Fiction,3,1,5,1.0,1.0,1569.0,2
S025,NF-1002,77.0,2.0,8287.0,green,Fiction,0,0,5,1.0,1.0,1451.0,2
S025,NF-1081,78.0,2.0,10900.0,red,Reality,1,0,5,1.0,1.0,1367.0,2
S025,NF-1080,79.0,2.0,4066.0,green,Fiction,2,1,5,1.0,1.0,1728.0,-1
S025,NF-1056,80.0,2.0,9882.0,green,Fiction,1,0,4,1.0,1.0,1518.0,2
S025,NF-1065,81.0,2.0,5156.0,green,Fiction,2,1,5,1.0,1.0,1303.0,3
S025,NM-1070,82.0,2.0,3442.0,green,Fiction,2,1,5,1.0,1.0,1916.0,-1
S025,NF-1044,83.0,2.0,4218.0,red,Reality,2,1,5,1.0,1.0,2419.0,0
S025,NF-1004,84.0,2.0,4809.0,green,Fiction,2,0,5,1.0,1.0,1285.0,3
S025,NF-1023,85.0,2.0,7254.0,red,Reality,4,1,5,1.0,1.0,1794.0,3
S025,NF-1005,86.0,2.0,4395.0,green,Fiction,2,1,5,1.0,1.0,1616.0,3
S025,NF-1098,87.0,2.0,6482.0,green,Fiction,3,1,5,1.0,1.0,1686.0,3
S025,NF-1109,88.0,2.0,5249.0,red,Reality,1,0,6,1.0,1.0,1957.0,2
S025,NM-1035,89.0,2.0,3595.0,red,Reality,2,0,5,1.0,1.0,2403.0,3
S025,NF-1030,90.0,2.0,9832.0,red,Reality,3,3,5,1.0,1.0,2360.0,-2
S025,NF-1084,91.0,2.0,6284.0,red,Reality,3,2,5,1.0,1.0,1407.0,2
S025,NM-1011,92.0,2.0,4157.0,red,Reality,2,0,4,1.0,1.0,1208.0,2
S025,NF-1022,93.0,2.0,4449.0,red,Reality,1,0,5,1.0,1.0,1314.0,3
S025,NM-1033,94.0,2.0,6644.0,green,Fiction,1,0,5,1.0,1.0,1765.0,0
S025,NM-1104,95.0,2.0,4740.0,red,Reality,2,0,5,1.0,1.0,2210.0,1
S025,NF-1101,96.0,2.0,6086.0,red,Reality,4,2,5,1.0,1.0,1459.0,3
S025,NF-1063,97.0,2.0,6622.0,red,Reality,4,3,5,1.0,1.0,4180.0,1
S025,NF-1106,98.0,2.0,4051.0,red,Reality,4,2,5,1.0,1.0,2815.0,2
S025,NF-1021,99.0,2.0,6375.0,green,Fiction,2,0,5,1.0,1.0,1441.0,3
S025,NF-1057,100.0,2.0,5211.0,red,Reality,1,0,3,1.0,1.0,2162.0,-2
S025,NM-1074,101.0,2.0,3643.0,green,Fiction,2,0,6,1.0,1.0,1239.0,2
S025,NF-1047,102.0,2.0,3817.0,green,Fiction,0,0,3,1.0,1.0,6139.0,0
S025,NF-1041,103.0,2.0,7975.0,red,Reality,3,1,5,1.0,1.0,3328.0,3
S025,NF-1015,104.0,2.0,3757.0,green,Fiction,3,1,5,1.0,1.0,1410.0,3
S025,NF-1025,105.0,2.0,3685.0,red,Reality,2,0,5,1.0,1.0,2349.0,-1
S025,NF-1082,106.0,2.0,4854.0,red,Reality,1,0,4,1.0,1.0,1250.0,3
S025,NF-1062,107.0,2.0,3644.0,green,Fiction,1,0,5,1.0,1.0,1293.0,2
S025,NF-1075,108.0,2.0,4128.0,green,Fiction,0,0,3,1.0,1.0,1595.0,1
S025,NF-1037,109.0,2.0,5613.0,green,Fiction,3,0,5,1.0,1.0,3183.0,3
S024,NM-1007,1.0,2.0,11742.0,green,Fiction,0,0,0,1.0,1.0,1637.0,3
S024,NF-1014,2.0,2.0,9323.0,green,Fiction,2,1,3,1.0,1.0,4384.0,2
S024,NF-1028,3.0,2.0,12244.0,red,Reality,2,3,3,1.0,1.0,1901.0,2
S024,NF-1003,4.0,2.0,21804.0,green,Fiction,4,3,4,1.0,1.0,1973.0,1
S024,NF-1008,5.0,2.0,7245.0,green,Fiction,4,4,4,1.0,1.0,3338.0,-2
S024,NF-1057,6.0,2.0,7969.0,red,Reality,3,2,2,1.0,1.0,1162.0,-2
S024,NF-1039,7.0,2.0,11657.0,red,Reality,2,1,3,1.0,1.0,2330.0,2
S024,NF-1109,8.0,2.0,6642.0,red,Reality,2,1,1,1.0,1.0,1354.0,-2
S024,NF-1050,9.0,2.0,8955.0,red,Reality,3,2,4,1.0,1.0,1353.0,1
S024,NF-1107,10.0,2.0,10246.0,green,Fiction,2,1,3,1.0,1.0,2932.0,-1
S024,NF-1096,11.0,2.0,6885.0,red,Reality,4,4,4,1.0,1.0,2024.0,-1
S024,NF-1079,12.0,2.0,8460.0,red,Reality,4,3,4,1.0,1.0,1420.0,-2
S024,NF-1020,13.0,2.0,6982.0,red,Reality,2,1,2,1.0,1.0,1475.0,-3
S024,NF-1022,14.0,2.0,5815.0,red,Reality,3,4,4,1.0,1.0,2335.0,1
S024,NM-1019,15.0,2.0,7212.0,red,Reality,1,0,2,1.0,1.0,1346.0,0
S024,NF-1034,16.0,2.0,7978.0,green,Fiction,1,1,3,1.0,1.0,1651.0,1
S024,NF-1095,17.0,2.0,7860.0,red,Reality,3,1,2,1.0,1.0,1191.0,1
S024,NF-1043,18.0,2.0,7210.0,green,Fiction,3,1,1,1.0,1.0,1207.0,-2
S024,NF-1097,19.0,2.0,5829.0,red,Reality,3,3,3,1.0,1.0,2242.0,0
S024,NF-1056,20.0,2.0,7491.0,green,Fiction,3,2,3,1.0,1.0,1791.0,2
S024,NM-1055,21.0,2.0,7362.0,red,Reality,4,3,4,1.0,1.0,2776.0,1
S024,NF-1006,22.0,2.0,8505.0,green,Fiction,4,2,4,1.0,1.0,1528.0,2
S024,NF-1086,23.0,2.0,6965.0,red,Reality,4,4,5,1.0,1.0,1842.0,3
S024,NM-1038,24.0,2.0,7281.0,red,Reality,3,1,2,1.0,1.0,2014.0,-2
S024,NF-1110,25.0,2.0,6140.0,red,Reality,4,4,3,1.0,1.0,4655.0,-1
S024,NF-1036,26.0,2.0,7075.0,red,Reality,2,2,4,1.0,1.0,1257.0,-1
S024,NF-1032,27.0,2.0,7059.0,red,Reality,3,3,3,1.0,1.0,2534.0,1
S024,NF-1069,28.0,2.0,6337.0,green,Fiction,0,0,0,1.0,1.0,1775.0,-3
S024,NF-1094,29.0,2.0,8028.0,red,Reality,2,1,3,1.0,1.0,1364.0,-3
S024,NF-1047,30.0,2.0,7085.0,green,Fiction,2,1,3,1.0,1.0,1334.0,-1
S024,NF-1042,31.0,2.0,9578.0,red,Reality,3,1,2,1.0,1.0,2188.0,-2
S024,NF-1105,32.0,2.0,11073.0,green,Fiction,4,2,3,1.0,1.0,1581.0,-1
S024,NM-1074,33.0,2.0,6317.0,red,Reality,4,4,4,1.0,1.0,1182.0,-3
S024,NF-1108,34.0,2.0,5932.0,red,Reality,3,2,3,1.0,1.0,1764.0,-3
S024,NF-1084,35.0,2.0,5708.0,red,Reality,4,2,4,1.0,1.0,1391.0,2
S024,NM-1052,36.0,2.0,6002.0,green,Fiction,3,1,4,1.0,1.0,2590.0,0
S024,NF-1061,37.0,2.0,6552.0,red,Reality,5,4,3,1.0,1.0,1647.0,-1
S024,NF-1048,38.0,2.0,5487.0,red,Reality,3,3,3,1.0,1.0,1833.0,-2
S024,NM-1092,39.0,2.0,5916.0,red,Reality,2,2,4,1.0,1.0,1500.0,0
S024,NF-1082,40.0,2.0,9421.0,green,Fiction,3,2,4,1.0,1.0,1354.0,-2
S024,NF-1051,41.0,2.0,7670.0,red,Reality,4,2,4,1.0,1.0,1563.0,-3
S024,NF-1083,42.0,2.0,9046.0,green,Fiction,3,2,3,1.0,1.0,1559.0,2
S024,NF-1049,43.0,2.0,5601.0,green,Fiction,2,1,2,1.0,1.0,2082.0,-2
S024,NF-1080,44.0,2.0,7010.0,green,Fiction,4,3,3,1.0,1.0,1859.0,1
S024,NF-1085,45.0,2.0,7321.0,green,Fiction,3,2,3,1.0,1.0,2072.0,0
S024,NF-1016,46.0,2.0,8140.0,green,Fiction,3,3,3,1.0,1.0,1815.0,1
S024,NF-1001,47.0,2.0,5295.0,green,Fiction,1,1,1,1.0,1.0,2565.0,-1
S024,NF-1089,48.0,2.0,5237.0,red,Reality,3,3,4,1.0,1.0,1382.0,1
S024,NF-1026,49.0,2.0,5884.0,red,Reality,2,2,4,1.0,1.0,1711.0,1
S024,NF-1060,50.0,2.0,4940.0,red,Reality,4,3,4,1.0,1.0,1678.0,3
S024,NM-1102,51.0,2.0,5192.0,red,Reality,4,4,2,1.0,1.0,1658.0,-3
S024,NF-1053,52.0,2.0,7886.0,green,Fiction,3,2,5,1.0,1.0,3257.0,2
S024,NF-1106,53.0,2.0,6239.0,green,Fiction,3,2,1,1.0,1.0,1477.0,-2
S024,NF-1063,54.0,2.0,7403.0,green,Fiction,4,4,3,1.0,1.0,2183.0,-1
S024,NF-1093,55.0,2.0,5711.0,red,Reality,3,4,5,1.0,1.0,2240.0,3
S024,NF-1005,56.0,2.0,6711.0,green,Fiction,3,2,2,1.0,1.0,1792.0,2
S024,NF-1044,57.0,2.0,4980.0,red,Reality,4,4,4,1.0,1.0,2013.0,3
S024,NF-1054,58.0,2.0,4705.0,red,Reality,3,2,2,1.0,1.0,1855.0,-2
S024,NF-1088,59.0,2.0,9325.0,green,Fiction,2,1,3,1.0,1.0,3560.0,2
S024,NF-1024,60.0,2.0,7146.0,red,Reality,3,3,3,1.0,1.0,1973.0,-2
S024,NF-1071,61.0,2.0,6555.0,green,Fiction,0,1,1,1.0,1.0,1772.0,-2
S024,NF-1067,62.0,2.0,9862.0,red,Reality,3,3,4,1.0,1.0,1478.0,-1
S024,NM-1090,63.0,2.0,6013.0,green,Fiction,4,3,0,1.0,1.0,2112.0,1
S024,NF-1081,64.0,2.0,6135.0,red,Reality,4,4,2,1.0,1.0,2406.0,0
S024,NF-1030,65.0,2.0,6092.0,red,Reality,3,3,4,1.0,1.0,9909.0,0
S024,NF-1041,66.0,2.0,8024.0,green,Fiction,3,3,3,1.0,1.0,1357.0,-2
S024,NF-1075,67.0,2.0,5193.0,green,Fiction,3,2,2,1.0,1.0,1377.0,-3
S024,NF-1013,68.0,2.0,6640.0,green,Fiction,4,4,2,1.0,1.0,1565.0,-2
S024,NM-1029,69.0,2.0,8554.0,red,Reality,5,5,5,1.0,1.0,1337.0,2
S024,NF-1025,70.0,2.0,5785.0,red,Reality,4,4,4,1.0,1.0,2049.0,-2
S024,NF-1023,71.0,2.0,8416.0,green,Fiction,4,4,4,1.0,1.0,1881.0,0
S024,NF-1015,72.0,2.0,6411.0,green,Fiction,4,4,4,1.0,1.0,1455.0,0
S024,NF-1099,73.0,2.0,4883.0,red,Reality,4,3,3,1.0,1.0,1632.0,-1
S024,NM-1027,74.0,2.0,5687.0,green,Fiction,2,2,2,1.0,1.0,4061.0,-2
S024,NF-1040,75.0,2.0,5337.0,red,Reality,3,2,2,1.0,1.0,1644.0,1
S024,NF-1018,76.0,2.0,5486.0,red,Reality,4,4,4,1.0,1.0,1703.0,1
S024,NF-1004,77.0,2.0,4710.0,green,Fiction,2,3,4,1.0,1.0,2050.0,-1
S024,NM-1010,78.0,2.0,5650.0,green,Fiction,2,2,1,1.0,1.0,1682.0,2
S024,NF-1066,79.0,2.0,5567.0,red,Reality,4,4,3,1.0,1.0,1658.0,1
S024,NM-1035,80.0,2.0,5590.0,green,Fiction,3,3,3,1.0,1.0,2319.0,-1
S024,NF-1009,81.0,2.0,3994.0,green,Fiction,2,2,3,1.0,1.0,2259.0,-1
S024,NF-1059,82.0,2.0,3632.0,green,Fiction,2,2,2,1.0,1.0,2809.0,-1
S024,NF-1045,83.0,2.0,5428.0,green,Fiction,4,4,2,1.0,1.0,1200.0,-2
S024,NM-1091,84.0,2.0,8578.0,red,Reality,3,3,5,1.0,1.0,1617.0,2
S024,NF-1012,85.0,2.0,6145.0,green,Fiction,2,2,3,1.0,1.0,3039.0,1
S024,NF-1087,86.0,2.0,5655.0,green,Fiction,1,1,2,1.0,1.0,1643.0,0
S024,NF-1062,87.0,2.0,5947.0,green,Fiction,3,2,3,1.0,1.0,3229.0,-1
S024,NM-1058,88.0,2.0,6003.0,green,Fiction,2,3,2,1.0,1.0,1749.0,1
S024,NF-1068,89.0,2.0,4440.0,red,Reality,4,3,3,1.0,1.0,1254.0,-3
S024,NM-1070,90.0,2.0,9228.0,green,Fiction,4,4,4,1.0,1.0,1177.0,-2
S024,NF-1021,91.0,2.0,7241.0,green,Fiction,3,2,2,1.0,1.0,3768.0,-2
S024,NF-1017,92.0,2.0,7487.0,red,Reality,5,4,4,1.0,1.0,1590.0,-2
S024,NF-1100,93.0,2.0,4144.0,red,Reality,4,4,5,1.0,1.0,1510.0,2
S024,NF-1031,94.0,2.0,4478.0,red,Reality,3,2,3,1.0,1.0,4023.0,-1
S024,NM-1064,95.0,2.0,5837.0,green,Fiction,4,4,2,1.0,1.0,4185.0,-1
S024,NF-1098,96.0,2.0,6675.0,green,Fiction,4,2,3,1.0,1.0,2063.0,1
S024,NF-1072,97.0,2.0,6490.0,red,Reality,5,4,4,1.0,1.0,2151.0,1
S024,NF-1077,98.0,2.0,6467.0,green,Fiction,3,1,2,1.0,1.0,1256.0,-3
S024,NF-1002,99.0,2.0,4576.0,red,Reality,2,2,5,1.0,1.0,2114.0,2
S024,NF-1073,100.0,2.0,13092.0,green,Fiction,4,3,2,1.0,1.0,2993.0,0
S024,NF-1065,101.0,2.0,5266.0,green,Fiction,4,2,3,1.0,1.0,1690.0,2
S024,NF-1046,102.0,2.0,4857.0,green,Fiction,4,2,4,1.0,1.0,1697.0,-2
S024,NF-1103,103.0,2.0,10315.0,red,Reality,3,2,3,1.0,1.0,1571.0,1
S024,NF-1037,104.0,2.0,7114.0,green,Fiction,3,1,3,1.0,1.0,1389.0,2
S024,NF-1076,105.0,2.0,6311.0,green,Fiction,4,4,3,1.0,1.0,1391.0,-2
S024,NF-1101,106.0,2.0,3709.0,red,Reality,4,4,4,1.0,1.0,1197.0,2
S024,NM-1011,107.0,2.0,5069.0,green,Fiction,3,2,1,1.0,1.0,1536.0,-2
S024,NM-1033,108.0,2.0,4605.0,red,Reality,0,0,1,1.0,1.0,1894.0,0
S024,NM-1104,109.0,2.0,4653.0,red,Reality,1,1,0,1.0,1.0,2651.0,0
S023,NF-1016,1.0,2.0,15515.0,red,Reality,4,3,5,1.0,1.0,2196.0,0
S023,NF-1060,2.0,2.0,9406.0,red,Reality,3,1,3,1.0,1.0,1384.0,2
S023,NF-1037,3.0,2.0,9312.0,green,Fiction,2,2,3,1.0,1.0,1454.0,-1
S023,NM-1011,4.0,2.0,7417.0,red,Reality,1,0,1,1.0,1.0,1256.0,-3
S023,NF-1110,5.0,2.0,6007.0,green,Fiction,2,3,4,1.0,1.0,1570.0,-3
S023,NM-1007,6.0,2.0,4737.0,red,Reality,3,1,3,1.0,1.0,2891.0,-3
S023,NF-1051,7.0,2.0,9995.0,green,Fiction,3,4,6,1.0,1.0,2157.0,-2
S023,NF-1095,8.0,2.0,7091.0,red,Reality,3,4,4,1.0,1.0,1370.0,1
S023,NF-1048,9.0,2.0,7551.0,green,Fiction,3,5,3,1.0,1.0,2159.0,0
S023,NF-1025,10.0,2.0,4458.0,green,Fiction,4,2,3,1.0,1.0,1256.0,2
S023,NF-1108,11.0,2.0,8855.0,red,Reality,5,4,3,1.0,1.0,2989.0,0
S023,NF-1069,12.0,2.0,4282.0,green,Fiction,2,1,2,1.0,1.0,1252.0,-3
S023,NM-1033,13.0,2.0,5351.0,red,Reality,3,1,4,1.0,1.0,1222.0,-1
S023,NF-1079,14.0,2.0,8254.0,red,Reality,4,5,4,1.0,1.0,1552.0,-1
S023,NF-1047,15.0,2.0,7108.0,red,Reality,2,2,4,1.0,1.0,2078.0,-3
S023,NF-1049,16.0,2.0,8104.0,red,Reality,5,4,4,1.0,1.0,1693.0,1
S023,NM-1070,17.0,2.0,9309.0,green,Fiction,2,3,4,1.0,1.0,7865.0,-1
S023,NF-1062,18.0,2.0,6515.0,red,Reality,4,2,5,1.0,1.0,2882.0,2
S023,NF-1100,19.0,2.0,21607.0,green,Fiction,3,2,4,1.0,1.0,2462.0,-1
S023,NF-1017,20.0,2.0,8066.0,green,Fiction,4,3,5,1.0,1.0,1233.0,1
S023,NF-1109,21.0,2.0,8489.0,green,Fiction,2,0,3,1.0,1.0,1557.0,-2
S023,NF-1059,22.0,2.0,8040.0,red,Reality,1,0,2,1.0,1.0,2466.0,0
S023,NF-1073,23.0,2.0,5724.0,red,Reality,4,3,4,1.0,1.0,2175.0,-1
S023,NF-1001,24.0,2.0,8622.0,red,Reality,1,0,1,1.0,1.0,1170.0,-3
S023,NF-1067,25.0,2.0,6341.0,red,Reality,1,3,4,1.0,1.0,2269.0,-2
S023,NF-1081,26.0,2.0,5362.0,red,Reality,2,1,0,1.0,1.0,2891.0,-3
S023,NF-1098,27.0,2.0,10318.0,green,Fiction,2,4,1,1.0,1.0,2398.0,2
S023,NM-1035,28.0,2.0,9334.0,green,Fiction,2,5,4,1.0,1.0,1539.0,-1
S023,NF-1053,29.0,2.0,5114.0,green,Fiction,2,1,3,1.0,1.0,2089.0,-1
S023,NF-1107,30.0,2.0,4949.0,green,Fiction,3,1,2,1.0,1.0,1323.0,0
S023,NF-1045,31.0,2.0,7291.0,green,Fiction,4,3,5,1.0,1.0,4939.0,1
S023,NF-1014,32.0,2.0,8726.0,red,Reality,1,2,4,1.0,1.0,1531.0,-2
S023,NM-1010,33.0,2.0,5002.0,green,Fiction,0,0,1,1.0,1.0,1927.0,-1
S023,NM-1074,34.0,2.0,4068.0,green,Fiction,2,3,3,1.0,1.0,2473.0,0
S023,NF-1065,35.0,2.0,4670.0,green,Fiction,2,1,4,1.0,1.0,3712.0,-2
S023,NF-1075,36.0,2.0,4837.0,red,Reality,0,0,1,1.0,1.0,1890.0,-3
S023,NF-1008,37.0,2.0,4050.0,red,Reality,2,3,3,1.0,1.0,2275.0,-1
S023,NF-1096,38.0,2.0,4136.0,green,Fiction,4,4,5,1.0,1.0,1581.0,-2
S023,NF-1085,39.0,2.0,6865.0,red,Reality,2,3,5,1.0,1.0,2970.0,-2
S023,NF-1080,40.0,2.0,5243.0,red,Reality,1,3,1,1.0,1.0,4716.0,1
S023,NF-1040,41.0,2.0,5169.0,red,Reality,1,2,1,1.0,1.0,1705.0,-3
S023,NF-1057,42.0,2.0,5980.0,green,Fiction,1,0,1,1.0,1.0,1664.0,-2
S023,NF-1005,43.0,2.0,7299.0,red,Reality,4,4,3,1.0,1.0,1424.0,-1
S023,NF-1018,44.0,2.0,5647.0,green,Fiction,5,5,6,1.0,1.0,3590.0,3
S023,NM-1019,45.0,2.0,6210.0,red,Reality,3,1,4,1.0,1.0,1488.0,1
S023,NF-1003,46.0,2.0,4166.0,green,Fiction,3,4,3,1.0,1.0,1591.0,1
S023,NM-1038,47.0,2.0,8165.0,green,Fiction,4,6,6,1.0,1.0,1418.0,2
S023,NM-1064,48.0,2.0,6063.0,green,Fiction,2,4,2,1.0,1.0,1969.0,1
S023,NF-1009,49.0,2.0,9670.0,green,Fiction,1,3,2,1.0,1.0,3318.0,1
S023,NF-1006,50.0,2.0,15817.0,green,Fiction,3,2,4,1.0,1.0,1680.0,-1
S023,NF-1044,51.0,2.0,6438.0,red,Reality,1,1,0,1.0,1.0,1572.0,-2
S023,NM-1090,52.0,2.0,5079.0,green,Fiction,1,1,1,1.0,1.0,3994.0,-1
S023,NF-1094,53.0,2.0,4264.0,red,Reality,6,5,5,1.0,1.0,2530.0,1
S023,NF-1068,54.0,2.0,4919.0,green,Fiction,1,3,2,1.0,1.0,1649.0,-2
S023,NF-1054,55.0,2.0,3928.0,red,Reality,2,1,1,1.0,1.0,3313.0,-1
S023,NF-1063,56.0,2.0,6088.0,red,Reality,5,5,3,1.0,1.0,1439.0,1
S023,NF-1022,57.0,2.0,3183.0,red,Reality,3,2,4,1.0,1.0,3122.0,-1
S023,NF-1103,58.0,2.0,4110.0,red,Reality,1,1,3,1.0,1.0,4458.0,-2
S023,NF-1024,59.0,2.0,3849.0,red,Reality,1,1,0,1.0,1.0,1662.0,-3
S023,NF-1093,60.0,2.0,4914.0,green,Fiction,5,5,5,1.0,1.0,1796.0,2
S023,NF-1021,61.0,2.0,8873.0,green,Fiction,2,1,2,1.0,1.0,1591.0,-1
S023,NF-1026,62.0,2.0,3978.0,red,Reality,0,0,0,1.0,1.0,1511.0,-3
S023,NM-1092,63.0,2.0,6454.0,red,Reality,2,3,5,1.0,1.0,3579.0,1
S023,NF-1030,64.0,2.0,8009.0,green,Fiction,2,4,3,1.0,1.0,1507.0,1
S023,NF-1076,65.0,2.0,12727.0,red,Reality,5,6,3,1.0,1.0,2044.0,2
S023,NF-1004,66.0,2.0,6493.0,green,Fiction,4,4,6,1.0,1.0,1544.0,2
S023,NF-1032,67.0,2.0,5188.0,red,Reality,3,3,5,1.0,1.0,2546.0,-2
S023,NM-1058,68.0,2.0,3352.0,green,Fiction,3,3,4,1.0,1.0,1284.0,2
